Code,Name,Market,Close,Change,Volume,Amount,UpdatedAt
089860,롯데렌탈,KOSPI,31350,0.97,30464,959010675,2026-04-04 21:27
388210,씨엠티엑스,KOSDAQ,117800,-1.75,114310,13486344250,2026-04-04 21:27
000815,삼성화재우,KOSPI,363000,0.55,10858,3937606750,2026-04-04 21:27
174900,앱클론,KOSDAQ,56300,-1.4,290322,16349888650,2026-04-04 21:27
137400,피엔티,KOSDAQ,47150,-1.05,119546,5696974300,2026-04-04 21:27
365550,ESR켄달스퀘어리츠,KOSPI,4500,0.0,162823,731431855,2026-04-04 21:27
456160,지투지바이오,KOSDAQ,66800,-1.18,151178,10187892450,2026-04-04 21:27
007390,네이처셀,KOSDAQ,17050,-2.29,249510,4295538865,2026-04-04 21:27
213420,덕산네오룩스,KOSDAQ,43850,-1.46,188512,8399249850,2026-04-04 21:27
166090,하나머티리얼즈,KOSDAQ,55000,-7.09,346846,19546067650,2026-04-04 21:27
052020,에스티큐브,KOSDAQ,15920,-1.3,715761,11603262010,2026-04-04 21:27
124500,아이티센글로벌,KOSDAQ,46550,-2.51,182246,8567579325,2026-04-04 21:27
000670,영풍,KOSPI,59700,4.92,40190,2429297100,2026-04-04 21:27
100840,SNT에너지,KOSPI,52100,11.09,1307144,69409401600,2026-04-04 21:27
027360,아주IB투자,KOSDAQ,8830,0.57,8095081,74099791860,2026-04-04 21:27
023160,태광,KOSDAQ,41350,9.54,931829,38088911350,2026-04-04 21:27
293490,카카오게임즈,KOSDAQ,11780,-0.59,186899,2212836840,2026-04-04 21:27
036540,SFA반도체,KOSDAQ,6420,2.23,1491299,9618473610,2026-04-04 21:27
420770,기가비스,KOSDAQ,83200,-3.48,161015,13674587350,2026-04-04 21:27
295310,에이치브이엠,KOSDAQ,87600,-0.45,249609,22090312700,2026-04-04 21:27
005300,롯데칠성,KOSPI,113500,0.8,8803,998600400,2026-04-04 21:27
014620,성광벤드,KOSDAQ,39600,9.39,815662,32225632400,2026-04-04 21:27
003030,세아제강지주,KOSPI,253000,11.45,113173,28230148000,2026-04-04 21:27
192080,더블유게임즈,KOSPI,49300,0.31,29683,1467123500,2026-04-04 21:27
160190,하이젠알앤엠,KOSDAQ,33450,-1.04,96974,3265884075,2026-04-04 21:27
280360,롯데웰푸드,KOSPI,110600,-0.18,8664,963114950,2026-04-04 21:27
253450,스튜디오드래곤,KOSDAQ,34200,-3.25,104971,3644997425,2026-04-04 21:27
044490,태웅,KOSDAQ,50700,14.32,1053595,52743560800,2026-04-04 21:27
089970,브이엠,KOSDAQ,41450,1.97,363023,15124718725,2026-04-04 21:27
388720,유일로보틱스,KOSDAQ,85600,-0.47,38390,3297044900,2026-04-04 21:27
050890,쏠리드,KOSDAQ,16300,8.16,21465663,354806678920,2026-04-04 21:27
075580,세진중공업,KOSPI,17340,9.06,381323,6611551090,2026-04-04 21:27
484870,엠앤씨솔루션,KOSPI,107500,5.29,30144,3169347250,2026-04-04 21:27
003280,흥아해운,KOSPI,4090,-8.5,124803310,529942845642,2026-04-04 21:27
192400,쿠쿠홀딩스,KOSPI,27650,0.55,12354,342531200,2026-04-04 21:27
036830,솔브레인홀딩스,KOSDAQ,47800,1.49,57689,2787327500,2026-04-04 21:27
056190,에스에프에이,KOSDAQ,26750,-0.74,48568,1313523050,2026-04-04 21:27
030190,NICE평가정보,KOSPI,16240,-1.93,33790,553588660,2026-04-04 21:27
093370,후성,KOSPI,8920,28.53,8942707,74955113970,2026-04-04 21:27
328130,루닛,KOSDAQ,32650,-1.51,78739,2599085650,2026-04-04 21:27
122870,와이지엔터테인먼트,KOSDAQ,51000,0.39,115121,5911755750,2026-04-04 21:27
036530,SNT홀딩스,KOSPI,58200,2.65,11197,651834000,2026-04-04 21:27
451800,한화리츠,KOSPI,5270,0.38,90161,474521365,2026-04-04 21:27
298050,HS효성첨단소재,KOSPI,210500,1.45,7035,1498572250,2026-04-04 21:27
057050,현대홈쇼핑,KOSPI,77800,-1.02,7892,619924850,2026-04-04 21:27
056080,유진로봇,KOSDAQ,24650,1.65,175441,4301025325,2026-04-04 21:27
009240,한샘,KOSPI,38950,-0.26,35834,1403984250,2026-04-04 21:27
009450,경동나비엔,KOSPI,62800,-0.32,73154,4533033750,2026-04-04 21:27
001510,SK증권,KOSPI,1977,3.4,46324469,93631997118,2026-04-04 21:27
476060,온코닉테라퓨틱스,KOSDAQ,20300,-0.73,329252,6741168100,2026-04-04 21:27
137310,에스디바이오센서,KOSPI,7470,0.81,46851,352497065,2026-04-04 21:27
222080,씨아이에스,KOSDAQ,11670,0.0,965806,11397278310,2026-04-04 21:27
003470,유안타증권,KOSPI,4505,1.24,318226,1435992237,2026-04-04 21:27
006120,SK디스커버리,KOSPI,51600,-0.77,19089,997024550,2026-04-04 21:27
005690,파미셀,KOSPI,14940,0.2,416630,6314313300,2026-04-04 21:27
195870,해성디에스,KOSPI,52600,0.57,136045,7192957150,2026-04-04 21:27
064960,SNT모티브,KOSPI,33450,1.67,45350,1520379525,2026-04-04 21:27
281820,케이씨텍,KOSPI,42900,-0.58,87358,3777828500,2026-04-04 21:27
285130,SK케미칼,KOSPI,51300,0.39,26558,1371641550,2026-04-04 21:27
071055,한국금융지주우,KOSPI,150200,-0.99,7957,1205643350,2026-04-04 21:27
204270,제이앤티씨,KOSDAQ,15180,-1.36,111937,1722034615,2026-04-04 21:27
161580,필옵틱스,KOSDAQ,37450,-0.4,108203,4080743950,2026-04-04 21:27
00088K,한화3우B,KOSPI,45000,1.35,20344,912843425,2026-04-04 21:27
032190,다우데이타,KOSDAQ,22550,0.45,73988,1676940900,2026-04-04 21:27
456040,OCI,KOSPI,96100,6.9,85829,8099431600,2026-04-04 21:27
010780,아이에스동서,KOSPI,28400,3.27,100746,2894809000,2026-04-04 21:27
249420,일동제약,KOSPI,27000,0.0,147711,4003330150,2026-04-04 21:27
171090,선익시스템,KOSDAQ,84300,3.31,152535,13313722350,2026-04-04 21:27
006730,서부T&D,KOSDAQ,13030,0.7,393076,5117908305,2026-04-04 21:27
006650,대한유화,KOSPI,129900,5.35,65335,8489393950,2026-04-04 21:27
004490,세방전지,KOSPI,60300,0.84,27572,1670742750,2026-04-04 21:27
071320,지역난방공사,KOSPI,71900,-1.51,25062,1817936600,2026-04-04 21:27
066575,LG전자우,KOSPI,48250,-1.43,86600,4205496950,2026-04-04 21:27
003000,부광약품,KOSPI,8380,4.1,1645575,13759124845,2026-04-04 21:27
126340,비나텍,KOSDAQ,119000,1.97,70344,8291373550,2026-04-04 21:27
241710,코스메카코리아,KOSDAQ,76700,-1.41,35881,2774585550,2026-04-04 21:27
005090,SGC에너지,KOSPI,56800,4.8,140482,7859575950,2026-04-04 21:27
389470,인벤티지랩,KOSDAQ,61100,-4.08,105152,6450693600,2026-04-04 21:27
499790,GS피앤엘,KOSPI,40600,-0.98,95592,3910298250,2026-04-04 21:27
358570,지아이이노베이션,KOSDAQ,12530,7.92,1175139,14640117130,2026-04-04 21:27
108320,LX세미콘,KOSPI,49300,-0.6,35698,1776037025,2026-04-04 21:27
003160,디아이,KOSPI,28300,2.17,221383,6233918025,2026-04-04 21:27
079900,전진건설로봇,KOSPI,54700,1.86,54081,2955075450,2026-04-04 21:27
002020,코오롱,KOSPI,61800,-1.59,66944,4154592900,2026-04-04 21:27
036810,에프에스티,KOSDAQ,37000,2.64,92642,3447423575,2026-04-04 21:27
0120G0,삼양바이오팜,KOSPI,106700,-1.48,152507,16153208350,2026-04-04 21:27
052400,코나아이,KOSDAQ,54400,-1.09,60671,3330909200,2026-04-04 21:27
490470,세미파이브,KOSDAQ,23300,0.22,434564,10112424550,2026-04-04 21:27
003850,보령,KOSPI,9130,1.0,101626,931001300,2026-04-04 21:27
074600,원익QnC,KOSDAQ,29550,-2.8,281399,8410257725,2026-04-04 21:27
033500,동성화인텍,KOSDAQ,25850,9.07,397991,10240900750,2026-04-04 21:27
079160,CJ CGV,KOSPI,4675,-0.32,222814,1046020692,2026-04-04 21:27
090460,비에이치,KOSPI,22950,8.0,765517,17813975875,2026-04-04 21:27
005880,대한해운,KOSPI,2390,2.58,15972441,38354469279,2026-04-04 21:27
121600,나노신소재,KOSDAQ,62800,-1.1,55621,3525964500,2026-04-04 21:27
317450,명인제약,KOSPI,52500,0.0,20966,1101291150,2026-04-04 21:27
348370,엔켐,KOSDAQ,34900,-1.97,356722,12472639375,2026-04-04 21:27
248070,솔루엠,KOSPI,15860,-0.81,387650,6149795680,2026-04-04 21:27
200710,에이디테크놀로지,KOSDAQ,56300,16.8,474890,25209234825,2026-04-04 21:27
368770,파이버프로,KOSDAQ,23000,-2.34,2085278,49211230625,2026-04-04 21:27
009520,포스코엠텍,KOSDAQ,18130,4.8,378475,6878512105,2026-04-04 21:27
372320,큐로셀,KOSDAQ,49850,-5.41,244732,12305355725,2026-04-04 21:27
225570,넥슨게임즈,KOSDAQ,11360,-0.7,82276,943326790,2026-04-04 21:27
001270,부국증권,KOSPI,72100,0.98,16657,1205083700,2026-04-04 21:27
025540,한국단자,KOSPI,73500,0.41,13065,964055100,2026-04-04 21:27
033240,자화전자,KOSPI,34400,0.58,134955,4613652050,2026-04-04 21:27
486990,노타,KOSDAQ,34800,4.98,307713,10762322525,2026-04-04 21:27
000370,한화손해보험,KOSPI,6340,0.63,501176,3190572025,2026-04-04 21:27
078160,메디포스트,KOSDAQ,18790,-4.62,507459,9437401055,2026-04-04 21:27
365340,성일하이텍,KOSDAQ,60000,0.84,68096,4134595900,2026-04-04 21:27
475960,토모큐브,KOSDAQ,54700,0.92,69244,3870578350,2026-04-04 21:27
024850,HLB이노베이션,KOSDAQ,4620,1.54,3938792,18237572234,2026-04-04 21:27
086900,메디톡스,KOSDAQ,99200,-0.3,18974,1891178050,2026-04-04 21:27
214430,아이쓰리시스템,KOSDAQ,99000,7.14,54394,5312203150,2026-04-04 21:27
399720,가온칩스,KOSDAQ,62100,3.5,69659,4285734450,2026-04-04 21:27
102940,코오롱생명과학,KOSDAQ,54900,-0.9,34758,1913774950,2026-04-04 21:27
00104K,CJ4우(전환),KOSPI,169800,0.77,7593,1287415600,2026-04-04 21:27
033100,제룡전기,KOSDAQ,44600,2.06,67644,3022386550,2026-04-04 21:27
084110,휴온스글로벌,KOSDAQ,56500,0.71,29787,1689564900,2026-04-04 21:27
093050,LF,KOSPI,24400,-3.75,36398,904385125,2026-04-04 21:27
069260,TKG휴켐스,KOSPI,17440,0.58,55416,969160755,2026-04-04 21:27
214320,이노션,KOSPI,17820,1.14,83679,1488272890,2026-04-04 21:27
011930,신성이엔지,KOSPI,3445,25.27,193360440,655582342115,2026-04-04 21:27
014820,동원시스템즈,KOSPI,24450,-1.41,29671,730152075,2026-04-04 21:27
425420,티에프이,KOSDAQ,59200,1.72,173209,10632576300,2026-04-04 21:27
348340,뉴로메카,KOSDAQ,57200,-5.3,361635,21235907550,2026-04-04 21:27
376300,디어유,KOSDAQ,29600,0.17,108815,3231372400,2026-04-04 21:27
007700,F&F홀딩스,KOSPI,17920,-0.22,17119,306369045,2026-04-04 21:27
114090,GKL,KOSPI,11320,-2.25,189952,2162874280,2026-04-04 21:27
033790,피노,KOSDAQ,10240,9.52,11104904,112699270490,2026-04-04 21:27
468530,프로티나,KOSDAQ,63500,-1.4,93223,5946320000,2026-04-04 21:27
493280,아이엠바이오로직스,KOSDAQ,46850,-4.49,149226,7161881025,2026-04-04 21:27
002350,넥센타이어,KOSPI,7080,-1.12,106325,759560640,2026-04-04 21:27
348210,넥스틴,KOSDAQ,66000,2.01,85677,5652143800,2026-04-04 21:27
293940,신한알파리츠,KOSPI,5690,-0.35,131932,749342510,2026-04-04 21:27
161000,애경케미칼,KOSPI,14040,-7.63,3471298,48557758740,2026-04-04 21:27
003620,KG모빌리티,KOSPI,3375,-1.6,692457,2362036690,2026-04-04 21:27
058650,세아홀딩스,KOSPI,158200,0.76,1553,247793800,2026-04-04 21:27
005180,빙그레,KOSPI,71400,1.56,19071,1356822950,2026-04-04 21:27
001680,대상,KOSPI,19650,1.39,68621,1353942060,2026-04-04 21:27
112040,위메이드,KOSDAQ,20000,-1.23,108639,2183496995,2026-04-04 21:27
001060,JW중외제약,KOSPI,29000,-0.17,62795,1822860125,2026-04-04 21:27
015750,성우하이텍,KOSDAQ,8410,-0.12,584656,4968184975,2026-04-04 21:27
067160,SOOP,KOSDAQ,58400,-0.51,15752,929927700,2026-04-04 21:27
017940,E1,KOSPI,97600,-1.21,15421,1505380500,2026-04-04 21:27
053800,안랩,KOSDAQ,59700,0.17,18068,1083568050,2026-04-04 21:27
460930,현대힘스,KOSDAQ,18600,3.68,367121,6817218805,2026-04-04 21:27
102710,이엔에프테크놀로지,KOSDAQ,45650,-3.28,189611,8647022850,2026-04-04 21:27
094800,맵스리얼티,KOSPI,7000,1.45,38755,268322340,2026-04-04 21:27
327260,RF머트리얼즈,KOSDAQ,76400,10.89,336846,26029192300,2026-04-04 21:27
005250,녹십자홀딩스,KOSPI,13790,1.92,46501,642653495,2026-04-04 21:27
356860,티엘비,KOSDAQ,65500,-1.06,193074,12700467050,2026-04-04 21:27
253590,네오셈,KOSDAQ,14660,-0.54,736072,10883312635,2026-04-04 21:27
336370,솔루스첨단소재,KOSPI,9140,0.55,215939,1971028060,2026-04-04 21:27
000400,롯데손해보험,KOSPI,2065,0.98,229829,473609575,2026-04-04 21:27
002840,미원상사,KOSPI,134400,2.52,5412,725705400,2026-04-04 21:27
002960,한국쉘석유,KOSPI,489500,0.0,2181,1073602000,2026-04-04 21:27
025980,아난티,KOSDAQ,6690,-1.18,645055,4355111630,2026-04-04 21:27
001570,금양,KOSPI,9900,0.0,0,0,2026-04-04 21:27
178920,PI첨단소재,KOSPI,21350,0.95,145999,3114636525,2026-04-04 21:27
039130,하나투어,KOSPI,40200,-1.83,51891,2098236750,2026-04-04 21:27
042000,카페24,KOSDAQ,25650,-0.77,49104,1269094400,2026-04-04 21:27
336570,원텍,KOSDAQ,6900,-0.29,354253,2457626545,2026-04-04 21:27
001500,현대차증권,KOSPI,10030,2.03,168219,1687925800,2026-04-04 21:27
060250,NHN KCP,KOSDAQ,15430,0.26,250777,3921646980,2026-04-04 21:27
006380,카프로,KOSPI,3660,0.0,0,0,2026-04-04 21:27
383800,LX홀딩스,KOSPI,8100,2.53,108437,876800845,2026-04-04 21:27
060280,큐렉소,KOSDAQ,14950,-1.84,525690,7924094035,2026-04-04 21:27
383310,에코프로에이치엔,KOSDAQ,29300,0.34,141572,4186392725,2026-04-04 21:27
448900,한국피아이엠,KOSDAQ,102000,-7.86,176448,19175846800,2026-04-04 21:27
278280,천보,KOSDAQ,50700,1.71,40369,2045104900,2026-04-04 21:27
094170,동운아나텍,KOSDAQ,29000,-0.68,99946,2919245200,2026-04-04 21:27
000640,동아쏘시오홀딩스,KOSPI,92700,-0.64,17470,1614897450,2026-04-04 21:27
130660,한전산업,KOSPI,18580,3.39,256180,4761117535,2026-04-04 21:27
458870,씨어스테크놀로지,KOSDAQ,47600,-3.25,85740,4139855075,2026-04-04 21:27
003545,대신증권우,KOSPI,23200,0.65,94887,2217268300,2026-04-04 21:27
268280,미원에스씨,KOSPI,120400,-0.33,1521,183759400,2026-04-04 21:27
041960,코미팜,KOSDAQ,8110,-0.98,249163,2028267990,2026-04-04 21:27
008730,율촌화학,KOSPI,23950,-3.43,98753,2424509125,2026-04-04 21:27
001820,삼화콘덴서,KOSPI,56900,5.96,226140,12976687600,2026-04-04 21:27
424870,이뮨온시아,KOSDAQ,7850,3.15,476022,3648707230,2026-04-04 21:27
272290,이녹스첨단소재,KOSDAQ,29250,0.69,130676,3855563300,2026-04-04 21:27
005420,코스모화학,KOSPI,15170,-1.11,209003,3178924990,2026-04-04 21:27
287840,인투셀,KOSDAQ,38500,0.65,78725,3011168175,2026-04-04 21:27
053610,프로텍,KOSDAQ,52500,0.19,34486,1812073800,2026-04-04 21:27
950210,프레스티지바이오파마,KOSPI,9600,-0.31,47024,456216340,2026-04-04 21:27
271940,일진하이솔루스,KOSPI,15840,2.99,46715,747642080,2026-04-04 21:27
187660,페니트리움바이오,KOSDAQ,10370,-1.33,1741641,18093868510,2026-04-04 21:27
002030,아세아,KOSPI,277000,1.84,1609,445244000,2026-04-04 21:27
002240,고려제강,KOSPI,21150,0.95,14269,304221675,2026-04-04 21:27
138490,코오롱ENP,KOSPI,15000,0.0,0,0,2026-04-04 21:27
211050,인카금융서비스,KOSDAQ,11470,-2.38,102111,1186661910,2026-04-04 21:27
251970,펌텍코리아,KOSDAQ,45550,-2.04,43187,1984768100,2026-04-04 21:27
090360,로보스타,KOSDAQ,57700,1.41,30263,1735758200,2026-04-04 21:27
004690,삼천리,KOSPI,137400,0.37,8375,1151002500,2026-04-04 21:27
252990,샘씨엔에스,KOSDAQ,9200,-0.97,473156,4433815605,2026-04-04 21:27
014830,유니드,KOSPI,81400,1.5,34938,2861390700,2026-04-04 21:27
098070,한텍,KOSDAQ,49300,1.75,329436,16669174800,2026-04-04 21:27
019170,신풍제약,KOSPI,10320,0.58,41742,433005470,2026-04-04 21:27
006110,삼아알미늄,KOSPI,36000,5.42,910352,33458722775,2026-04-04 21:27
025320,시노펙스,KOSDAQ,5860,0.86,365288,2152442650,2026-04-04 21:27
389650,넥스트바이오메디컬,KOSDAQ,65800,-5.46,144462,9703779850,2026-04-04 21:27
047920,HLB제약,KOSDAQ,16430,2.5,83442,1371341050,2026-04-04 21:27
009410,태영건설,KOSPI,1802,3.68,274090,490603062,2026-04-04 21:27
005389,현대차3우B,KOSPI,230000,0.22,6675,1538874250,2026-04-04 21:27
019210,와이지-원,KOSDAQ,14300,6.64,1362873,19375964305,2026-04-04 21:27
215600,신라젠,KOSDAQ,3840,2.95,4407861,17396597652,2026-04-04 21:27
484590,삼양컴텍,KOSDAQ,12770,6.77,659842,8287715880,2026-04-04 21:27
099190,아이센스,KOSDAQ,18350,-2.39,161364,2966512625,2026-04-04 21:27
005810,풍산홀딩스,KOSPI,36350,3.71,24360,881676950,2026-04-04 21:27
018290,브이티,KOSDAQ,14970,0.2,130046,1949534340,2026-04-04 21:27
016380,KG스틸,KOSPI,5220,1.16,300771,1598382755,2026-04-04 21:27
488900,비츠로넥스텍,KOSDAQ,18000,3.51,179216,3257609505,2026-04-04 21:27
381970,케이카,KOSPI,10670,-1.11,284156,3041044415,2026-04-04 21:27
046890,서울반도체,KOSDAQ,8900,-0.89,251303,2259582815,2026-04-04 21:27
025900,동화기업,KOSDAQ,10260,-1.35,136022,1403341215,2026-04-04 21:27
284740,쿠쿠홈시스,KOSPI,23100,0.22,14302,330488500,2026-04-04 21:27
138080,오이솔루션,KOSDAQ,42150,-1.98,1906899,81573732075,2026-04-04 21:27
016610,DB증권,KOSPI,12120,1.17,77850,943343860,2026-04-04 21:27
199800,툴젠,KOSDAQ,57200,-1.38,26735,1535404050,2026-04-04 21:27
041190,우리기술투자,KOSDAQ,6120,-1.29,679697,4187400000,2026-04-04 21:27
119850,지엔씨에너지,KOSDAQ,31250,1.13,56161,1758717000,2026-04-04 21:27
095660,네오위즈,KOSDAQ,23500,-0.63,43986,1046268000,2026-04-04 21:27
000070,삼양홀딩스,KOSPI,66100,1.38,7972,530992500,2026-04-04 21:27
125490,한라캐스트,KOSDAQ,13990,1.38,494688,7004587560,2026-04-04 21:27
377740,바이오노트,KOSPI,5020,0.5,27938,140888250,2026-04-04 21:27
031330,에스에이엠티,KOSDAQ,5090,2.62,359467,1826128285,2026-04-04 21:27
009900,명신산업,KOSPI,9660,1.68,178885,1730595545,2026-04-04 21:27
045100,한양이엔지,KOSDAQ,28900,-1.7,170194,4946028425,2026-04-04 21:27
003300,한일홀딩스,KOSPI,16400,-0.55,25144,415252370,2026-04-04 21:27
104830,원익머트리얼즈,KOSDAQ,40100,0.0,57265,2278315125,2026-04-04 21:27
016590,신대양제지,KOSPI,12540,-0.79,44183,557368850,2026-04-04 21:27
020000,한섬,KOSPI,22400,-3.03,127113,2848208800,2026-04-04 21:27
453340,현대그린푸드,KOSPI,15450,-1.53,56350,874488120,2026-04-04 21:27
009155,삼성전기우,KOSPI,171700,7.58,26936,4612890300,2026-04-04 21:27
230360,에코마케팅,KOSDAQ,16000,0.5,7225,115324640,2026-04-04 21:27
093320,케이아이엔엑스,KOSDAQ,101600,1.4,1530,154258750,2026-04-04 21:27
077360,덕산하이메탈,KOSDAQ,10910,4.6,704652,7597380835,2026-04-04 21:27
376270,HEM파마,KOSDAQ,68800,-5.1,28994,2011399750,2026-04-04 21:27
206650,유바이오로직스,KOSDAQ,13460,0.98,160865,2177807185,2026-04-04 21:27
217590,티엠씨,KOSPI,20450,3.28,495941,10360652500,2026-04-04 21:27
029530,신도리코,KOSPI,50500,1.0,1216,61538800,2026-04-04 21:27
042520,한스바이오메드,KOSDAQ,34400,-6.78,257214,8949732100,2026-04-04 21:27
389260,대명에너지,KOSDAQ,27300,10.75,3073787,79839056600,2026-04-04 21:27
448730,삼성FN리츠,KOSPI,5370,0.94,64043,345253800,2026-04-04 21:27
034310,NICE,KOSPI,13280,2.0,40113,533515885,2026-04-04 21:27
393890,더블유씨피,KOSDAQ,14420,-0.96,917618,13338975010,2026-04-04 21:27
215200,메가스터디교육,KOSDAQ,47000,-2.39,22810,1073485350,2026-04-04 21:27
036620,감성코퍼레이션,KOSDAQ,5320,-2.56,325086,1730977335,2026-04-04 21:27
006910,보성파워텍,KOSDAQ,9720,5.42,2310796,22336171045,2026-04-04 21:27
083450,GST,KOSDAQ,25850,1.17,108879,2805372025,2026-04-04 21:27
090435,아모레퍼시픽우,KOSPI,44900,-0.77,6141,278957025,2026-04-04 21:27
180400,DXVX,KOSDAQ,4810,-2.53,650203,3103756430,2026-04-04 21:27
105840,우진,KOSPI,23400,3.54,359371,8431125000,2026-04-04 21:27
065660,안트로젠,KOSDAQ,47050,14.48,141673,6419943450,2026-04-04 21:27
0082N0,카나프테라퓨틱스,KOSDAQ,36300,-2.55,182711,6642934425,2026-04-04 21:27
145990,삼양사,KOSPI,45350,0.33,6831,310393125,2026-04-04 21:27
452260,한화갤러리아,KOSPI,2410,2.99,1038318,2500781162,2026-04-04 21:27
037460,삼지전자,KOSDAQ,28600,3.62,642550,18682006975,2026-04-04 21:27
067630,HLB생명과학,KOSDAQ,3820,-0.13,159609,613450055,2026-04-04 21:27
030520,한글과컴퓨터,KOSDAQ,19120,-0.21,68683,1322534055,2026-04-04 21:27
101930,인화정공,KOSDAQ,50000,4.49,15159,761011650,2026-04-04 21:27
101160,월덱스,KOSDAQ,27900,-3.46,99333,2821193225,2026-04-04 21:27
017810,풀무원,KOSPI,12020,1.86,43923,527806435,2026-04-04 21:27
006220,제주은행,KOSPI,12090,1.68,106810,1292638025,2026-04-04 21:27
027410,BGF,KOSPI,4770,4.38,328109,1560393334,2026-04-04 21:27
494120,큐리오시스,KOSDAQ,59800,3.82,40697,2448330750,2026-04-04 21:27
034950,한국기업평가,KOSDAQ,100300,0.1,1135,113610900,2026-04-04 21:27
039440,에스티아이,KOSDAQ,29300,2.81,84906,2458514900,2026-04-04 21:27
460860,동국제강,KOSPI,9150,4.33,323759,2988931160,2026-04-04 21:27
064260,다날,KOSDAQ,6000,2.21,612880,3691684020,2026-04-04 21:27
005945,NH투자증권우,KOSPI,24000,0.42,46163,1120257075,2026-04-04 21:27
079370,제우스,KOSDAQ,14580,-0.27,299448,4388306290,2026-04-04 21:27
230240,에치에프알,KOSDAQ,33900,-0.15,622822,22092398025,2026-04-04 21:27
